cl,tissue,gene,marker_score
CL:0000129,brain,arhgap15,0.595533013343811
CL:0000129,brain,ap1b1,0.5945559740066528
CL:0000129,brain,dennd3,0.592853844165802
CL:0000129,brain,lrrk1,0.5918761491775513
CL:0000129,brain,skap2,0.6987186074256897
CL:0000129,brain,dock2,0.7279985547065735
CL:0000129,brain,scin,0.7252374887466431
CL:0000129,brain,msr1,0.7234123349189758
CL:0000129,brain,cybb,0.7220738530158997
CL:0000129,brain,srgap2b,0.7205050587654114
CL:0000129,brain,vsig4,0.7147914171218872
CL:0000129,brain,dock8,0.7129474878311157
CL:0000129,brain,bin1,0.7129119038581848
CL:0000129,brain,bmp2k,0.7038910984992981
CL:0000129,brain,cd86,0.7018993496894836
CL:0000129,brain,p2ry12,0.7298638224601746
CL:0000129,brain,aoah,0.6941537857055664
CL:0000129,brain,mgat4a,0.6926103830337524
CL:0000129,brain,cyfip1,0.6892383098602295
CL:0000129,brain,runx1,0.6851403713226318
CL:0000129,brain,apoc1,0.6778106689453125
CL:0000129,brain,srgap2c,0.6680783033370972
CL:0000129,brain,lyn,0.6667795777320862
CL:0000129,brain,havcr2,0.6662998199462891
CL:0000129,brain,c1qa,0.6661451458930969
CL:0000129,brain,tgfbr1,0.6588411331176758
CL:0000129,brain,fkbp5,0.5735893845558167
CL:0000129,brain,pik3r5,0.5749102830886841
CL:0000129,brain,ifngr1,0.5425633788108826
CL:0000129,brain,maf,0.5427858829498291
CL:0000129,brain,pald1,0.5471170544624329
CL:0000129,brain,atm,0.5488564968109131
CL:0000129,brain,fcgr3a,0.5501364469528198
CL:0000129,brain,adap2,0.5539007782936096
CL:0000129,brain,cd84,0.5676760077476501
CL:0000129,brain,padi2,0.5688118934631348
CL:0000129,brain,abcc4,0.569086492061615
CL:0000129,brain,syndig1,0.5712640285491943
CL:0000746,heart,myh7,0.9680408835411072
CL:0000746,heart,slc25a4,0.9591699242591858
CL:0000746,heart,mylk3,0.9489003419876099
CL:0000746,heart,myom3,0.935248851776123
CL:0000746,heart,tenm2,0.930066704750061
CL:0000746,heart,psd3,0.9166396856307983
CL:0000746,heart,atp2a2,0.9009913802146912
CL:0000746,heart,dmd,0.9007236957550049
CL:0000746,heart,nrap,0.8989455699920654
CL:0000746,heart,cdh13,0.8984094858169556
CL:0000746,heart,prkaa2,0.8975253701210022
CL:0000746,heart,dpf3,0.8755155205726624
CL:0000746,heart,dapk2,0.8637849688529968
CL:0000746,heart,pxdnl,0.8418203592300415
CL:0000746,heart,samd4a,0.8393044471740723
CL:0000746,heart,pde7a,0.9693888425827026
CL:0000746,heart,sgcg,0.9760477542877197
CL:0000746,heart,fgf12,1.474724531173706
CL:0000746,heart,pdlim5,1.4700572490692139
CL:0000746,heart,ckmt2,1.4645581245422363
CL:0000746,heart,filip1,1.3915700912475586
CL:0000746,heart,cacna1c,1.380246639251709
CL:0000746,heart,myom2,1.3727434873580933
CL:0000746,heart,myoz2,1.3705602884292603
CL:0000746,heart,cacnb2,1.3651806116104126
CL:0000746,heart,fhl2,1.3415452241897583
CL:0000746,heart,dpy19l2,1.3396872282028198
CL:0000746,heart,thsd4,1.330174446105957
CL:0000746,heart,slc8a1as1,1.3130879402160645
CL:0000746,heart,tacc2,1.310545802116394
CL:0000746,heart,pde4dip,1.4752469062805176
CL:0000746,heart,rcan2,0.8380515575408936
CL:0000746,heart,lrrfip2,0.8363242745399475
CL:0000746,heart,lmod2,0.8321794867515564
CL:0000746,heart,mlipas1,0.8301877379417419
CL:0000746,heart,pacrg,0.8274478316307068
CL:0000746,heart,mpp3,0.8254175782203674
CL:0000746,heart,rbfox1,0.812835693359375
CL:0000746,heart,myl2,0.8102540373802185
CL:0000746,heart,srl,0.8072124719619751
CL:0000746,heart,pam,0.8067729473114014
CL:0000746,heart,hspb7,0.8066856861114502
CL:0000746,heart,pde3a,0.8032373785972595
CL:0000746,heart,rp11368l121,0.8023325204849243
CL:0000746,heart,dant2,0.8020186424255371
CL:0000746,heart,sgcd,1.475122094154358
CL:0000746,heart,mypn,0.7744914889335632
CL:0000746,heart,sorbs2,1.487702488899231
CL:0000746,heart,trdnas1,1.5384013652801514
CL:0000746,heart,cmya5,1.55037522315979
CL:0000746,heart,ac0092641,0.8009276390075684
CL:0000746,heart,adprhl1,0.7986002564430237
CL:0000746,heart,dtna,0.7949156165122986
CL:0000746,heart,linc01505,0.7940004467964172
CL:0000746,heart,chrm2,0.7919887900352478
CL:0000746,heart,ac0112882,0.7885761260986328
CL:0000746,heart,patj,0.787615180015564
CL:0000746,heart,pcdh7,0.7844755053520203
CL:0000746,heart,fry,0.7803518772125244
CL:0000746,heart,phactr1,0.7771435379981995
CL:0000746,heart,myocd,0.7755467891693115
CL:0000746,heart,actc1,1.0590661764144897
CL:0000746,heart,fhod3,1.2077441215515137
CL:0000746,heart,lmo7,1.1730936765670776
CL:0000746,heart,plcxd3,1.1725116968154907
CL:0000746,heart,ankrd1,1.1707760095596313
CL:0000746,heart,obscn,1.1520440578460693
CL:0000746,heart,tcap,0.9866175055503845
CL:0000746,heart,akap6,0.9880000352859497
CL:0000746,heart,mtus2,1.0176936388015747
CL:0000746,heart,galnt17,1.0318050384521484
CL:0000746,heart,ttnas1,1.5788991451263428
CL:0000746,heart,ablim1,1.0938647985458374
CL:0000746,heart,ppp1r12b,1.0986714363098145
CL:0000746,heart,des,1.1123768091201782
CL:0000746,heart,erbb4,1.1293747425079346
CL:0000746,heart,myh7b,1.1399861574172974
CL:0000746,heart,esrrg,1.1417696475982666
CL:0000746,heart,tnnt2,2.3860056400299072
CL:0000746,heart,ldb3,2.441434144973755
CL:0000746,heart,mybpc3,2.6830263137817383
CL:0000746,heart,myo18b,1.2359510660171509
CL:0000746,heart,pkp2,1.2083899974822998
CL:0000746,heart,nebl,1.6109834909439087
CL:0000746,heart,palld,1.5826870203018188
CL:0000746,heart,lrrtm3,1.3083854913711548
CL:0000746,heart,trdn,1.627414345741272
CL:0000746,heart,mlip,1.6344542503356934
CL:0000746,heart,slc8a1,1.6551976203918457
CL:0000746,heart,ryr2,1.7135822772979736
CL:0000746,heart,ctnna3,1.7290579080581665
CL:0000746,heart,myom1,1.878332495689392
CL:0000746,heart,rbm20,1.8833080530166626
CL:0000746,heart,nexn,1.9565421342849731
CL:0000746,heart,ttn,2.0537731647491455
CL:0000746,heart,cdh2,1.3071162700653076
CL:0000746,heart,tnni3,1.2704046964645386
CL:0000746,heart,tecrl,1.2431972026824951
CL:0000746,heart,svil,1.2362233400344849
CL:0000746,heart,actn2,1.7397822141647339
CL:0000065,brain,cfap47,1.361937165260315
CL:0000065,brain,adgb,1.2727677822113037
CL:0000065,brain,agbl4,1.2729929685592651
CL:0000065,brain,c4orf47,1.2749441862106323
CL:0000065,brain,wwc1,1.2809618711471558
CL:0000065,brain,pard3b,1.2824125289916992
CL:0000065,brain,shank2,1.2847322225570679
CL:0000065,brain,fam160a1,1.2877793312072754
CL:0000065,brain,lrba,1.2924904823303223
CL:0000065,brain,spag16,1.2932112216949463
CL:0000065,brain,slc39a12,1.3069312572479248
CL:0000065,brain,htr2c,1.3230804204940796
CL:0000065,brain,dync2h1,1.331222414970398
CL:0000065,brain,eya1,1.3352245092391968
CL:0000065,brain,cfap94,1.341227412223816
CL:0000065,brain,fank1,1.3442513942718506
CL:0000065,brain,vwa3a,1.2697627544403076
CL:0000065,brain,sntb1,1.3828728199005127
CL:0000065,brain,ppargc1a,1.3994826078414917
CL:0000065,brain,casc2,1.4064033031463623
CL:0000065,brain,med12l,1.411758542060852
CL:0000065,brain,pacrg,1.413060188293457
CL:0000065,brain,acot11,1.4136619567871094
CL:0000065,brain,nwd1,1.4198079109191895
CL:0000065,brain,cep126,1.4231234788894653
CL:0000065,brain,spata13,1.4407271146774292
CL:0000065,brain,linc01088,1.4450033903121948
CL:0000065,brain,clic6,1.4498522281646729
CL:0000065,brain,lrrc9,1.4606964588165283
CL:0000065,brain,syne1,1.466178059577942
CL:0000065,brain,ror2,1.4694085121154785
CL:0000065,brain,zbbx,1.4833849668502808
CL:0000065,brain,trps1,1.1735334396362305
CL:0000065,brain,efhc1,1.245450735092163
CL:0000065,brain,cfap299,1.2443746328353882
CL:0000065,brain,evi5,1.2400952577590942
CL:0000065,brain,rp4681l33,1.2389180660247803
CL:0000065,brain,adgra3,1.2352495193481445
CL:0000065,brain,ahcyl2,1.2325677871704102
CL:0000065,brain,ttr,1.230481743812561
CL:0000065,brain,efhc2,1.226988434791565
CL:0000065,brain,oca2,1.2136874198913574
CL:0000065,brain,dnai1,1.2087304592132568
CL:0000065,brain,itpkb,1.201841115951538
CL:0000065,brain,tln2,1.1875982284545898
CL:0000065,brain,linc00880,1.183976411819458
CL:0000065,brain,cfap61,1.1812682151794434
CL:0000065,brain,lrrc6,1.1810550689697266
CL:0000065,brain,rfx3,1.775964379310608
CL:0000065,brain,lnclbcs,1.1556499004364014
CL:0000065,brain,rp11134o153,1.1476619243621826
CL:0000065,brain,cfap69,1.1453007459640503
CL:0000065,brain,tsga10,1.1400208473205566
CL:0000065,brain,prlr,1.133332371711731
CL:0000065,brain,wwox,1.1332253217697144
CL:0000065,brain,otx2as1,1.1300840377807617
CL:0000065,brain,enpp2,1.126756191253662
CL:0000065,brain,nt5dc1,1.1160598993301392
CL:0000065,brain,rnf213as1,1.1097452640533447
CL:0000065,brain,egfem1p,1.1071819067001343
CL:0000065,brain,fgfr2,1.1069891452789307
CL:0000065,brain,spag1,1.1064841747283936
CL:0000065,brain,efcab6,1.2632830142974854
CL:0000065,brain,dnah9,1.2665022611618042
CL:0000065,brain,wdr49,2.0745766162872314
CL:0000065,brain,spag17,2.357656955718994
CL:0000065,brain,ccdc30,2.3408117294311523
CL:0000065,brain,spef2,2.320490598678589
CL:0000065,brain,adgrv1,2.2509868144989014
CL:0000065,brain,hydin,2.230010509490967
CL:0000065,brain,dcdc1,2.186267614364624
CL:0000065,brain,ulk4,2.1479363441467285
CL:0000065,brain,tmem232,2.131216287612915
CL:0000065,brain,cfap44,2.1254019737243652
CL:0000065,brain,glis3,2.4521405696868896
CL:0000065,brain,lrriq1,2.0337579250335693
CL:0000065,brain,spata17,1.9409453868865967
CL:0000065,brain,pcat1,1.9118901491165161
CL:0000065,brain,cfap70,1.8662420511245728
CL:0000065,brain,plekha7,1.7772877216339111
CL:0000065,brain,msi2,1.7152272462844849
CL:0000065,brain,armc2,1.8388721942901611
CL:0000065,brain,dnai4,1.7886525392532349
CL:0000065,brain,cfap54,4.117130756378174
CL:0000065,brain,efcab2,1.53855299949646
CL:0000065,brain,cspp1,1.577897071838379
CL:0000065,brain,pros1,1.580209493637085
CL:0000065,brain,dnah12,1.5824871063232422
CL:0000065,brain,mok,1.5898438692092896
CL:0000065,brain,rfx2,1.6920013427734375
CL:0000065,brain,eya4,1.4927256107330322
CL:0000065,brain,trmt9b,1.7133691310882568
CL:0000065,brain,rmst,3.277027130126953
CL:0000065,brain,dnah7,3.260026216506958
CL:0000065,brain,stk33,3.14516544342041
CL:0000065,brain,armc3,2.9733293056488037
CL:0000065,brain,nek11,2.502260208129883
CL:0000065,brain,dnah6,2.7943472862243652
CL:0000065,brain,cfap43,2.7355639934539795
CL:0000065,brain,dnah11,2.6571125984191895
CL:0000128,brain,plcl1,1.7438105344772339
CL:0000128,brain,frmd5,1.3864161968231201
CL:0000128,brain,ugt8,1.7218255996704102
CL:0000128,brain,bcas1,1.7163772583007812
CL:0000128,brain,kcnh8,1.66456139087677
CL:0000128,brain,shtn1,1.5843379497528076
CL:0000128,brain,arap2,1.540663719177246
CL:0000128,brain,dnajc6,1.5162521600723267
CL:0000128,brain,dlg1,1.5133072137832642
CL:0000128,brain,pex5l,1.5092099905014038
CL:0000128,brain,pde8a,1.4617657661437988
CL:0000128,brain,gab1,1.4506572484970093
CL:0000128,brain,dpyd,1.4423367977142334
CL:0000128,brain,dip2b,1.4366220235824585
CL:0000128,brain,creb5,1.430669903755188
CL:0000128,brain,sik3,1.4301859140396118
CL:0000128,brain,ppp2r2b,1.4274191856384277
CL:0000128,brain,map4k4,1.427290439605713
CL:0000128,brain,pcdh9,1.4245290756225586
CL:0000128,brain,erbin,1.4240094423294067
CL:0000128,brain,lpar1,1.4151668548583984
CL:0000128,brain,abca2,1.4034260511398315
CL:0000128,brain,qki,2.317685127258301
CL:0000128,brain,mobp,1.960512399673462
CL:0000128,brain,tf,2.2995150089263916
CL:0000128,brain,pde4b,2.295483112335205
CL:0000128,brain,enpp2,2.2571523189544678
CL:0000128,brain,man2a1,2.2385809421539307
CL:0000128,brain,edil3,2.1939096450805664
CL:0000128,brain,c10orf90,2.144385814666748
CL:0000128,brain,slc24a2,2.0803799629211426
CL:0000128,brain,slain1,2.0214264392852783
CL:0000128,brain,prune2,2.016490936279297
CL:0000128,brain,tmem165,2.0028023719787598
CL:0000128,brain,phlpp1,1.9739662408828735
CL:0000128,brain,fryl,1.7584937810897827
CL:0000128,brain,plekhh1,1.9395511150360107
CL:0000128,brain,pxk,1.9017765522003174
CL:0000128,brain,dock5,1.8921960592269897
CL:0000128,brain,nckap5,1.8456310033798218
CL:0000128,brain,dock10,1.8198455572128296
CL:0000128,brain,ttll7,1.8197115659713745
CL:0000128,brain,frmd4b,1.8150084018707275
CL:0000128,brain,tmtc2,1.78188955783844
CL:0000128,brain,map7,1.770635962486267
CL:0000128,brain,elmo1,1.7644678354263306
CL:0000128,brain,alcam,1.17353355884552
CL:0000128,brain,tcf12,1.2231998443603516
CL:0000128,brain,fgfr2,1.2156318426132202
CL:0000128,brain,fa2h,1.21327543258667
CL:0000128,brain,klhl32,1.2130682468414307
CL:0000128,brain,pld1,1.2127646207809448
CL:0000128,brain,aplp1,1.2036443948745728
CL:0000128,brain,linc00609,1.200439691543579
CL:0000128,brain,hhip,1.1967509984970093
CL:0000128,brain,lancl1,1.194351077079773
CL:0000128,brain,atp10b,1.1838525533676147
CL:0000128,brain,gpm6b,1.1804040670394897
CL:0000128,brain,abca8,1.2384006977081299
CL:0000128,brain,sox2ot,1.1731623411178589
CL:0000128,brain,cnp,1.1646392345428467
CL:0000128,brain,folh1,1.1618027687072754
CL:0000128,brain,slc5a11,1.1532566547393799
CL:0000128,brain,psen1,1.1475704908370972
CL:0000128,brain,linc00639,1.1401817798614502
CL:0000128,brain,sort1,1.1356768608093262
CL:0000128,brain,megf10,1.1230136156082153
CL:0000128,brain,mag,1.111531376838684
CL:0000128,brain,sh3gl3,1.1024802923202515
CL:0000128,brain,clmn,1.2921797037124634
CL:0000128,brain,synj2,1.3640950918197632
CL:0000128,brain,anln,1.3568956851959229
CL:0000128,brain,cercam,1.3500796556472778
CL:0000128,brain,dnm3,1.34628164768219
CL:0000128,brain,cndp1,1.3389923572540283
CL:0000128,brain,arhgap21,1.3348363637924194
CL:0000128,brain,qdpr,1.3278824090957642
CL:0000128,brain,pde1c,1.3276557922363281
CL:0000128,brain,trim2,1.3180651664733887
CL:0000128,brain,slco1a2,1.3120787143707275
CL:0000128,brain,fmnl2,1.3026481866836548
CL:0000128,brain,fut8,1.3645801544189453
CL:0000128,brain,atp8a1,1.2794631719589233
CL:0000128,brain,cdk18,1.2721384763717651
CL:0000128,brain,cdk19,1.270646333694458
CL:0000128,brain,fam107b,1.2692224979400635
CL:0000128,brain,cntn2,1.2660528421401978
CL:0000128,brain,unc5c,1.2627311944961548
CL:0000128,brain,pcsk6,1.2575316429138184
CL:0000128,brain,usp54,1.2545136213302612
CL:0000128,brain,marchf1,1.2417668104171753
CL:0000128,brain,mog,1.2414672374725342
CL:0000128,brain,rnf220,2.7510738372802734
CL:0000128,brain,tmem144,2.7631237506866455
CL:0000128,brain,pip4k2a,3.0245566368103027
CL:0000128,brain,ctnna3,3.2339401245117188
CL:0000128,brain,st18,3.532320737838745
CL:0000128,brain,mbp,3.5646276473999023
CL:0000128,brain,slc44a1,3.680483818054199
CL:0000128,brain,plp1,2.4485952854156494
CL:0000402,brain,rbfox1,0.6399592161178589
CL:0000402,brain,trmt11,0.5432866215705872
CL:0000402,brain,spock3,0.5741769671440125
CL:0000402,brain,pak5,0.5644468665122986
CL:0000402,brain,syn3,0.560310959815979
CL:0000402,brain,mef2cas1,0.5579363107681274
CL:0000402,brain,thrb,0.5538012981414795
CL:0000402,brain,sntg1,0.5532580614089966
CL:0000402,brain,adarb2,0.5523300170898438
CL:0000402,brain,iqcjschip1,0.551219642162323
CL:0000402,brain,linc00342,0.5485935211181641
CL:0000402,brain,mir325hg,0.5466567277908325
CL:0000402,brain,neto1,0.546378493309021
CL:0000402,brain,adgrl2,0.5451353788375854
CL:0000402,brain,fgf12,0.5744718909263611
CL:0000402,brain,alk,0.5382931232452393
CL:0000402,brain,sgcz,0.6710736155509949
CL:0000402,brain,grin2b,0.6715083122253418
CL:0000402,brain,plcb1,0.674102783203125
CL:0000402,brain,grik2,0.681259274482727
CL:0000402,brain,dab1,0.6826463937759399
CL:0000402,brain,grin2a,0.686590850353241
CL:0000402,brain,slc35f4,0.6949519515037537
CL:0000402,brain,kcnmb2,0.7033465504646301
CL:0000402,brain,cadps,0.5360790491104126
CL:0000402,brain,tmem132b,0.7062367796897888
CL:0000402,brain,mtus2,0.6082744598388672
CL:0000402,brain,grin3a,0.6439018249511719
CL:0000402,brain,fstl5,0.6460082530975342
CL:0000402,brain,galntl6,0.6475225687026978
CL:0000402,brain,aak1,0.658653199672699
CL:0000402,brain,kazn,0.6399151086807251
CL:0000402,brain,chrm3,0.636608362197876
CL:0000402,brain,elavl2,0.6347692012786865
CL:0000402,brain,gabrb2,0.6252234578132629
CL:0000402,brain,rp4809f181,0.6251402497291565
CL:0000402,brain,snhg14,0.6245789527893066
CL:0000402,brain,cntnap4,0.6196474432945251
CL:0000402,brain,scn1a,0.6156734228134155
CL:0000402,brain,grip1,1.508579969406128
CL:0000402,brain,oxr1,0.6065883636474609
CL:0000402,brain,cntnap2,0.6058837175369263
CL:0000402,brain,xkr4,0.5995913743972778
CL:0000402,brain,bmerb1,0.5858116745948792
CL:0000402,brain,hcn1,0.5846651196479797
CL:0000402,brain,cacna1b,0.5845174193382263
CL:0000402,brain,rp11495l191,0.5834906101226807
CL:0000402,brain,gabbr2,0.581935465335846
CL:0000402,brain,rph3a,0.5783978700637817
CL:0000402,brain,atrnl1,0.5769116878509521
CL:0000402,brain,nrxn3,0.5757614374160767
CL:0000402,brain,gad2,0.9853903651237488
CL:0000402,brain,tafa2,0.9032074213027954
CL:0000402,brain,meg8,0.9123717546463013
CL:0000402,brain,pwrn1,0.9158966541290283
CL:0000402,brain,rab3c,0.9221532940864563
CL:0000402,brain,kctd16,0.9239531755447388
CL:0000402,brain,tiam1,0.9239678382873535
CL:0000402,brain,prkce,0.9252395033836365
CL:0000402,brain,grik1,0.9277779459953308
CL:0000402,brain,mdga2,0.9328875541687012
CL:0000402,brain,unc5d,0.9351508617401123
CL:0000402,brain,syt16,0.9387006759643555
CL:0000402,brain,cacna1d,0.9398971199989319
CL:0000402,brain,celf4,0.7407500147819519
CL:0000402,brain,synpr,1.0031418800354004
CL:0000402,brain,znf385d,1.0108020305633545
CL:0000402,brain,gad1,1.0510743856430054
CL:0000402,brain,gabrg3,1.071668028831482
CL:0000402,brain,rps6ka2,1.099722981452942
CL:0000402,brain,cracd,1.1005041599273682
CL:0000402,brain,ano4,1.1120096445083618
CL:0000402,brain,nxph1,1.1372902393341064
CL:0000402,brain,snrpn,1.140709638595581
CL:0000402,brain,dlgap2,1.1412363052368164
CL:0000402,brain,kcnc2,1.774516224861145
CL:0000402,brain,kcnh1,0.8814508318901062
CL:0000402,brain,kcnj3,0.7199790477752686
CL:0000402,brain,rp5921g161,0.7432088255882263
CL:0000402,brain,erbb4,0.7463165521621704
CL:0000402,brain,mir1241hg,0.7505559325218201
CL:0000402,brain,ank1,0.7806805968284607
CL:0000402,brain,linc00632,0.7843313217163086
CL:0000402,brain,ptchd4,0.786510169506073
CL:0000402,brain,grk3,0.790564775466919
CL:0000402,brain,btbd11,0.7972177863121033
CL:0000402,brain,slc44a5,0.8130032420158386
CL:0000402,brain,cdh9,0.8187073469161987
CL:0000402,brain,atp8a2,0.8209208250045776
CL:0000402,brain,znf536,0.8214662075042725
CL:0000402,brain,srrm3,0.8253288865089417
CL:0000402,brain,cntn5,0.8276252150535583
CL:0000402,brain,kcnq5,0.8276782035827637
CL:0000402,brain,frmpd4,0.8301758170127869
CL:0000402,brain,vwc2,0.8325806856155396
CL:0000402,brain,ksr2,0.8627687096595764
CL:0000402,brain,dlx6as1,0.8630318641662598
CL:0000402,brain,syn2,0.8741621375083923
CL:0000402,brain,zmat4,0.8806643486022949
CL:0000402,brain,tcf4,0.8986326456069946
CL:0002063,lung,fasn,0.6317307949066162
CL:0002063,lung,adk,0.5212786793708801
CL:0002063,lung,scd,0.5838760137557983
CL:0002063,lung,steap4,0.5612172484397888
CL:0002063,lung,nedd4l,0.557826578617096
CL:0002063,lung,npc2,0.5551540851593018
CL:0002063,lung,unc13b,0.5537285208702087
CL:0002063,lung,magi3,0.5502640604972839
CL:0002063,lung,ak1,0.5475477576255798
CL:0002063,lung,tmem163,0.5429622530937195
CL:0002063,lung,snx30,0.5625438094139099
CL:0002063,lung,hsd17b6,0.5632389783859253
CL:0002063,lung,tacc2,0.5705048441886902
CL:0002063,lung,rnf145,0.5740333795547485
CL:0002063,lung,p3h2,0.5789297819137573
CL:0002063,lung,pla2g1b,0.6283627152442932
CL:0002063,lung,slc22a31,0.5927125215530396
CL:0002063,lung,c3,0.5944666862487793
CL:0002063,lung,ldlr,0.6007741093635559
CL:0002063,lung,s100a14,0.6066555976867676
CL:0002063,lung,ank3,0.6077314019203186
CL:0002063,lung,veph1,0.6083680987358093
CL:0002063,lung,mtus1,0.6085618734359741
CL:0002063,lung,kcnj15,0.6090301871299744
CL:0002063,lung,selenbp1,0.6090551018714905
CL:0002063,lung,lpcat1,0.6208609342575073
CL:0002063,lung,acoxl,0.6230590343475342
CL:0002063,lung,crtac1,0.5164775252342224
CL:0002063,lung,abca3,1.215907335281372
CL:0002063,lung,pgc,1.0454657077789307
CL:0002063,lung,hopx,0.9853376746177673
CL:0002063,lung,slc39a8,0.9415997266769409
CL:0002063,lung,c4bpa,0.9148631691932678
CL:0002063,lung,muc1,0.8708092570304871
CL:0002063,lung,tmem125,0.5114488005638123
CL:0002063,lung,patj,0.51305091381073
CL:0002063,lung,ccdc141,0.5163042545318604
CL:0002063,lung,sfta3,1.2245289087295532
CL:0002063,lung,fam184a,0.518840491771698
CL:0002063,lung,znf385b,0.8425713181495667
CL:0002063,lung,cldn18,0.8283465504646301
CL:0002063,lung,dram1,0.8280524015426636
CL:0002063,lung,c16orf89,0.8130894899368286
CL:0002063,lung,wif1,0.7922976016998291
CL:0002063,lung,sfta2,0.7913347482681274
CL:0002063,lung,rnase1,0.7665325999259949
CL:0002063,lung,mlph,0.765770435333252
CL:0002063,lung,napsa,1.9580838680267334
CL:0002063,lung,kank1,0.500581681728363
CL:0002063,lung,slc22a3,0.5024877786636353
CL:0002063,lung,erbb4,0.5040154457092285
CL:0002063,lung,btbd9,0.5055249929428101
CL:0002063,lung,dlc1,0.5058973431587219
CL:0002063,lung,ahcyl2,0.5071474313735962
CL:0002063,lung,gprc5a,0.5074455142021179
CL:0002063,lung,tmprss2,0.5085768103599548
CL:0002063,lung,sftpb,3.859372854232788
CL:0002063,lung,mecom,0.6442201137542725
CL:0002063,lung,sftpc,1.9574546813964844
CL:0002063,lung,sftpa1,1.8729723691940308
CL:0002063,lung,sftpa2,1.8045320510864258
CL:0002063,lung,slc34a2,1.7102978229522705
CL:0002063,lung,sftpd,1.544087529182434
CL:0002063,lung,pebp4,1.3829638957977295
CL:0002063,lung,lrrk2,1.3183588981628418
CL:0002063,lung,lamp3,1.2530608177185059
CL:0002063,lung,ctsh,1.2372475862503052
CL:0002063,lung,cacna2d2,0.6723647713661194
CL:0002063,lung,cyb5a,0.6801241636276245
CL:0002063,lung,limch1,0.5267606973648071
CL:0002063,lung,aqp4,0.5269062519073486
CL:0002063,lung,tanc2,0.530254602432251
CL:0002063,lung,fggy,0.5321776270866394
CL:0002063,lung,ntn4,0.5375993847846985
CL:0002063,lung,tmem87a,0.5398069024085999
CL:0002063,lung,mbip,0.6775449514389038
CL:0002063,lung,mgst1,0.676177978515625
CL:0002063,lung,mall,0.7565706968307495
CL:0002063,lung,cxcl17,0.6704441905021667
CL:0002063,lung,cpm,0.6692754626274109
CL:0002063,lung,ttn,0.6624348759651184
CL:0002063,lung,duox1,0.6616472601890564
CL:0002063,lung,hhip,0.6568226218223572
CL:0002063,lung,dhcr24,0.6541407108306885
CL:0002063,lung,ptpn13,0.6523793339729309
CL:0002063,lung,lmo3,0.6460480093955994
CL:0002063,lung,adgrf5,0.6369737982749939
CL:0002063,lung,gkn2,0.5219513773918152
CL:0002063,lung,sdr16c5,0.7611547708511353
CL:0002063,lung,atp11a,0.7545576691627502
CL:0002063,lung,mfsd2a,0.7222031950950623
CL:0002063,lung,macrod2,0.7187857031822205
CL:0002063,lung,snx25,0.703173041343689
CL:0002063,lung,akap13,0.6897068619728088
CL:0002063,lung,pigr,0.6888368129730225
CL:0002063,lung,itgb6,0.6887065768241882
CL:0002063,lung,alpl,0.6859598755836487
CL:0002063,lung,nkx21,0.6855729818344116
CL:0002063,lung,sdc4,0.6856231093406677
CL:0002063,lung,sgms2,0.5219627618789673
CL:0002605,brain,itpkb,1.6049607992172241
CL:0002605,brain,rp11134o153,1.8164429664611816
CL:0002605,brain,ahcyl2,1.9132672548294067
CL:0002605,brain,ston2,1.6151087284088135
CL:0002605,brain,fnbp1,1.6323033571243286
CL:0002605,brain,fyn,1.6501885652542114
CL:0002605,brain,rp11436d231,1.6511958837509155
CL:0002605,brain,fmn2,1.656427264213562
CL:0002605,brain,ahcyl1,1.6845014095306396
CL:0002605,brain,ablim1,1.6994948387145996
CL:0002605,brain,aqp4,1.7121882438659668
CL:0002605,brain,asph,1.737175464630127
CL:0002605,brain,ranbp3l,1.7456613779067993
CL:0002605,brain,lrig1,1.7765346765518188
CL:0002605,brain,atp13a4,1.8143701553344727
CL:0002605,brain,macf1,1.8008794784545898
CL:0002605,brain,adcy2,1.7953364849090576
CL:0002605,brain,linc00511,1.2575407028198242
CL:0002605,brain,dtna,2.559159278869629
CL:0002605,brain,rfx4,2.5787599086761475
CL:0002605,brain,cdh20,2.664888381958008
CL:0002605,brain,gpc5,2.8286962509155273
CL:0002605,brain,glis3,2.829247236251831
CL:0002605,brain,slc1a2,3.3041062355041504
CL:0002605,brain,adgrv1,5.069762706756592
CL:0002605,brain,gna14,1.2260704040527344
CL:0002605,brain,hpse2,1.2310638427734375
CL:0002605,brain,gli3,1.2323226928710938
CL:0002605,brain,phf21b,1.2330178022384644
CL:0002605,brain,acot11,1.2409038543701172
CL:0002605,brain,znf98,1.2414859533309937
CL:0002605,brain,phactr3,1.2469996213912964
CL:0002605,brain,apc,1.2519657611846924
CL:0002605,brain,dock7,1.5999561548233032
CL:0002605,brain,add3,1.2630434036254883
CL:0002605,brain,pitpnc1,2.506089925765991
CL:0002605,brain,linc00299,2.5514402389526367
CL:0002605,brain,camk2g,1.4735558032989502
CL:0002605,brain,npas3,1.4747107028961182
CL:0002605,brain,rgs20,1.4862077236175537
CL:0002605,brain,sash1,1.486680030822754
CL:0002605,brain,acsbg1,1.4909167289733887
CL:0002605,brain,sox5,1.5060341358184814
CL:0002605,brain,ctnna2,1.5356504917144775
CL:0002605,brain,tnik,1.5471727848052979
CL:0002605,brain,irag1,1.5474414825439453
CL:0002605,brain,pard3,1.5480811595916748
CL:0002605,brain,rp5968j11,1.5628734827041626
CL:0002605,brain,slc39a11,1.5768481492996216
